date,cc,data,hdi,corruption,is_near_war
2023-04-04,LC,"[[156,0],[151,0],[140,0],[120,0],[159,0],[169,0],[174,0]]",0.725,56,False
2023-04-04,VC,"[[369,0],[349,0],[381,0],[285,0],[316,0],[348,0],[353,0]]",0.772,59,False
2023-04-04,KN,"[[239,2],[241,0],[181,0],[142,0],[206,0],[248,1],[240,0]]",0.838,50,False
2023-04-04,MS,"[[195,0],[186,1],[176,0],[92,0],[163,0],[174,2],[201,0]]",0,50,False
2023-04-04,GD,"[[530,0],[495,0],[521,0],[430,0],[435,0],[468,0],[557,0]]",0.793,53,False
2023-04-04,VE,"[[2503,1],[2460,3],[2235,0],[2519,1],[2424,0],[2490,0],[2386,2]]",0,50,False
2023-04-04,MV,"[[167,0],[104,0],[181,0],[175,0],[146,0],[221,0],[196,0]]",0.762,40,False
2023-04-04,LK,"[[766,0],[731,0],[699,0],[747,0],[757,0],[856,0],[831,0]]",0.78,37,False
2023-04-04,MY,"[[11484,9],[11718,8],[11784,15],[12004,2],[11578,9],[12249,1],[11530,2]]",0.807,48,False
2023-04-04,ID,"[[9573,0],[9671,0],[9854,5],[10421,3],[9869,0],[10606,2],[10248,3]]",0.713,38,False
2023-04-04,SG,"[[625,1],[609,0],[619,1],[640,0],[635,0],[654,1],[657,0]]",0.949,85,False
2023-04-04,KH,"[[408,0],[470,0],[458,0],[474,0],[603,0],[496,0],[389,0]]",0.6,23,False
2023-04-04,CO,"[[10444,1],[7657,1],[5364,0],[7459,0],[9405,2],[9821,2],[10498,0]]",0.758,39,False
2023-04-04,PA,"[[3171,2],[3157,1],[2767,2],[3080,0],[3146,0],[3418,2],[3378,0]]",0.82,36,False
2023-04-04,CR,"[[1497,0],[1630,0],[1498,2],[1444,0],[1556,0],[1684,0],[1471,0]]",0.806,58,False
2023-04-04,BN,"[[699,0],[789,0],[738,0],[722,0],[753,0],[807,0],[725,0]]",0,50,False
2023-04-04,CI,"[[687,1],[723,0],[637,0],[707,0],[674,0],[617,0],[649,0]]",0,50,False
2023-04-04,BR,"[[43901,36],[45177,23],[42794,36],[40128,34],[34225,2],[40647,20],[46858,32]]",0.76,38,False
2023-04-04,PE,"[[1871,2],[1704,5],[1834,4],[1820,4],[1713,4],[1750,5],[1316,1]]",0.762,36,False
2023-04-04,AU,"[[53425,9],[56452,9],[53563,7],[48179,1],[38973,11],[42910,8],[51678,7]]",0.946,73,False
2023-04-04,ZA,"[[3453,2],[3676,4],[3475,2],[3770,1],[3060,2],[3462,1],[3687,2]]",0.717,44,False
2023-04-04,UY,"[[1040,0],[1086,0],[960,0],[1061,1],[990,0],[1083,0],[1132,0]]",0.83,73,False
2023-04-04,AR,"[[1823,0],[1982,0],[1829,2],[1850,1],[1763,1],[2100,2],[2025,0]]",0.849,38,False
2023-04-04,CL,"[[357,0],[386,0],[344,0],[309,0],[300,0],[379,0],[378,1]]",0.86,67,False
2023-04-04,NZ,"[[8105,20],[7975,12],[7497,7],[6796,10],[6399,11],[6660,6],[6690,6]]",0.939,88,False
2023-04-11,NO,"[[11959,0],[12160,0],[12691,3],[12694,2],[9393,2],[10608,2],[12352,1]]",0.966,85,False
2023-04-11,FI,"[[2659,0],[2846,2],[2821,3],[3005,2],[2282,0],[2621,0],[2707,0]]",0.942,88,False
2023-04-11,RU,"[[24400,1661],[25502,1763],[28886,2259],[28975,1987],[28605,2243],[29113,2218],[26998,1997]]",0.821,29,False
2023-04-11,IS,"[[3878,0],[4766,0],[4804,0],[4710,0],[3342,0],[3191,0],[3821,0]]",0.959,74,False
2023-04-11,SE,"[[13098,0],[13691,0],[13414,0],[13621,3],[10694,1],[13047,0],[14146,1]]",0.952,85,False
2023-04-11,AX,"[[664,0],[743,0],[709,0],[711,0],[566,0],[716,0],[757,0]]",0,50,False
2023-04-11,LV,"[[1852,2],[1821,1],[1840,0],[2015,4],[1903,0],[1923,0],[1918,0]]",0.879,59,False
2023-04-11,EE,"[[1503,0],[1527,0],[1569,0],[1730,5],[1629,0],[1729,3],[1636,0]]",0.899,74,False
2023-04-11,GB,"[[52867,21],[55565,14],[58283,18],[57252,8],[52301,29],[54161,47],[55579,27]]",0,50,False
2023-04-11,FO,"[[1293,0],[1437,0],[1508,0],[1437,0],[1626,0],[1260,0],[1345,0]]",0,50,False
2023-04-11,DK,"[[8427,3],[8359,4],[8457,0],[8725,0],[7454,0],[7950,0],[8229,1]]",0.952,88,False
2023-04-11,US,"[[1105090,629],[1103719,615],[1160763,566],[1208473,580],[1082998,416],[1112012,284],[1133066,579]]",0,50,False
2023-04-11,CA,"[[79575,12],[82755,10],[84935,25],[87509,18],[81576,24],[85011,20],[89232,13]]",0.935,74,False
2023-04-11,KZ,"[[7365,68],[8135,54],[7350,75],[5150,80],[5486,63],[5120,59],[5313,49]]",0.802,37,False
2023-04-11,BY,"[[349,4],[402,1],[372,1],[399,5],[458,5],[426,10],[413,9]]",0.801,41,False
2023-04-11,IE,"[[13162,1],[13475,0],[13504,1],[15876,0],[16821,3],[17577,3],[17258,0]]",0.95,74,False
2023-04-11,FR,"[[108133,49],[102411,23],[100997,17],[114126,14],[113775,13],[114348,11],[109224,24]]",0.91,71,False
2023-04-11,ES,"[[77681,8],[74726,3],[79588,4],[80203,10],[88589,2],[83784,4],[76270,10]]",0.911,61,False
2023-04-11,JE,"[[256,0],[245,0],[285,0],[260,0],[301,0],[268,0],[301,0]]",0,50,False
2023-04-11,GG,"[[650,0],[763,0],[734,0],[737,0],[837,0],[747,0],[762,0]]",0,50,False
2023-04-11,PT,"[[18718,2],[18374,2],[19497,1],[19506,0],[23366,1],[21369,1],[18368,1]]",0.874,62,False
2023-04-11,BE,"[[11195,5],[11101,0],[11988,2],[11982,4],[11593,2],[12317,5],[11380,0]]",0.942,73,False
2023-04-11,IM,"[[809,0],[793,0],[799,0],[874,0],[766,0],[756,0],[796,0]]",0,50,False
2023-04-11,NL,"[[14191,7],[14565,4],[14564,1],[14905,3],[13911,0],[14939,1],[14890,1]]",0.946,82,False
2023-04-11,PM,"[[905,0],[955,0],[1216,0],[1511,1],[1260,3],[1286,0],[1212,0]]",0,50,False
2023-04-11,SK,"[[3243,0],[3445,0],[3335,1],[3349,1],[3615,1],[3409,1],[3122,3]]",0.855,52,False
2023-04-11,CZ,"[[9068,4],[9073,2],[9237,1],[9032,6],[9007,3],[9599,8],[8982,1]]",0,50,False
2023-04-11,HU,"[[12782,1],[12553,14],[13665,2],[13716,4],[14225,4],[14283,3],[13319,10]]",0.851,43,False
2023-04-11,AT,"[[16049,2],[16036,7],[16840,3],[17171,3],[17298,1],[17781,2],[16698,5]]",0.926,74,False
2023-04-11,PL,"[[15468,1],[16199,4],[16424,13],[16340,10],[16315,1],[15855,6],[15488,11]]",0.881,56,False
2023-04-11,RO,"[[17796,103],[17829,171],[18949,132],[18982,133],[20303,121],[19575,165],[18059,149]]",0.827,45,False
2023-04-11,UA,"[[35,3],[47,3],[38,4],[50,5],[51,1],[33,4],[37,2]]",0.734,32,False
2023-04-11,SI,"[[2890,1],[2957,1],[2728,0],[3001,0],[3389,1],[3235,0],[2742,0]]",0.926,57,False
2023-04-11,IT,"[[52013,8],[51345,8],[54795,2],[56852,3],[55640,24],[55848,7],[55533,20]]",0.906,56,False
2023-04-11,HR,"[[10190,6],[10015,15],[9996,4],[11268,2],[12735,2],[11627,0],[10307,2]]",0.878,47,False
2023-04-11,RS,"[[8269,4],[7947,21],[8803,2],[9562,3],[9644,3],[9372,3],[8411,4]]",0.805,38,False
2023-04-11,BA,"[[5949,0],[6528,9],[5996,0],[6529,0],[7230,0],[6855,0],[6358,0]]",0.779,35,False
2023-04-11,DE,"[[71238,13],[71076,10],[76732,22],[78090,25],[70321,13],[72522,15],[74442,15]]",0.95,80,False
2023-04-11,MD,"[[32,1],[41,2],[43,0],[50,2],[60,1],[39,1],[35,0]]",0.763,36,False
2023-04-11,AL,"[[2500,0],[2582,0],[2704,0],[2882,0],[3130,0],[2957,0],[2427,0]]",0.789,35,False
2023-04-11,ME,"[[1980,0],[2019,0],[1835,0],[2032,0],[2392,0],[2230,0],[1925,0]]",0.844,46,False
2023-04-11,BG,"[[12394,280],[12292,270],[13863,420],[14432,414],[15112,289],[14092,430],[12854,321]]",0.799,42,False
2023-04-11,GR,"[[26820,3],[27647,4],[27497,50],[27962,11],[32198,9],[29687,10],[26031,1]]",0.893,49,False
2023-04-11,MK,"[[1849,1],[2074,1],[1805,0],[2036,0],[2362,0],[2179,2],[1877,0]]",0.765,39,False
2023-04-11,TR,"[[29768,1475],[30998,1240],[33196,1438],[34189,1915],[33946,1039],[32253,1549],[29986,1433]]",0.855,38,False
2023-04-11,LT,"[[1493,0],[1373,0],[1548,0],[1571,1],[1484,0],[1609,0],[1600,1]]",0.879,61,False
2023-04-11,CH,"[[7651,4],[7914,3],[7625,6],[9182,10],[8912,8],[9285,1],[8987,1]]",0.967,84,False
2023-04-11,LU,"[[1216,0],[1165,0],[1128,0],[1246,0],[1171,0],[1280,0],[1223,1]]",0.927,81,False
2023-04-11,PK,"[[1288,3],[1228,0],[1345,1],[1509,3],[1497,1],[1414,1],[1547,3]]",0.54,28,False
2023-04-11,MX,"[[25537,340],[26794,303],[28265,326],[27882,257],[28751,214],[31218,276],[26517,237]]",0.781,31,False
2023-04-11,BM,"[[329,0],[514,0],[518,0],[574,0],[509,0],[492,0],[450,0]]",0,50,False
2023-04-11,AM,"[[618,9],[576,30],[662,28],[765,10],[754,36],[753,16],[672,15]]",0.786,49,False
2023-04-11,IR,"[[12650,26],[13639,8],[14416,15],[14072,26],[14621,25],[15044,30],[14246,34]]",0,50,False
2023-04-11,AZ,"[[3747,14],[4323,11],[4298,0],[3585,2],[4517,61],[3369,1],[2485,0]]",0.76,30,False
2023-04-11,GE,"[[1508,13],[1689,19],[1583,7],[2072,28],[2135,19],[2097,18],[2129,15]]",0.814,55,False
2023-04-11,IQ,"[[6931,264],[6926,276],[7611,256],[8190,246],[9148,327],[8780,326],[8534,283]]",0.673,23,False
2023-04-11,KW,"[[1752,4],[2109,4],[2072,3],[1961,0],[2127,0],[2103,3],[2035,0]]",0.847,43,False
2023-04-11,SA,"[[16033,10],[18049,21],[17454,9],[16117,22],[16576,14],[16161,6],[14783,13]]",0.875,53,False
2023-04-11,SY,"[[204,38],[167,17],[253,23],[179,22],[250,27],[225,37],[272,35]]",0,50,False
2023-04-11,LB,"[[187,95],[209,66],[233,53],[157,64],[198,69],[269,111],[253,39]]",0.723,24,False
2023-04-11,JO,"[[1690,66],[1736,40],[1551,40],[1303,110],[1307,82],[1464,59],[1451,64]]",0.736,49,False
2023-04-11,CY,"[[5093,355],[5262,316],[5440,301],[4536,756],[5048,376],[5202,217],[4827,90]]",0.907,53,False
2023-04-11,PS,"[[548,57],[582,54],[622,41],[503,94],[549,55],[558,40],[501,19]]",0.716,50,False
2023-04-11,IL,"[[2606,262],[2601,208],[2623,221],[2148,550],[2346,279],[2614,168],[2311,141]]",0.915,59,False
2023-04-11,EG,"[[6352,13],[6149,42],[6480,37],[6195,115],[8459,39],[8152,33],[6879,34]]",0.728,33,False
2023-04-11,JP,"[[67813,6],[67692,1],[69303,3],[69934,4],[68391,11],[69751,10],[64841,6]]",0.92,73,False
2023-04-11,CN,"[[57569,102],[65731,25],[62012,21],[61611,10],[59871,22],[60997,7],[62428,11]]",0.788,45,False
2023-04-11,KP,"[[474,0],[543,0],[518,0],[522,0],[448,0],[542,0],[519,0]]",0,16,False
2023-04-11,KR,"[[8255,6],[9235,0],[9150,6],[9045,8],[9105,1],[9230,0],[8850,2]]",0.929,62,False
2023-04-11,DZ,"[[3284,0],[4094,0],[3686,1],[3421,0],[3459,0],[3336,1],[3816,0]]",0.745,33,False
2023-04-11,MA,"[[5179,0],[5284,0],[5870,0],[5565,0],[6462,0],[5603,0],[5151,0]]",0.698,39,False
2023-04-11,TN,"[[1400,1],[1555,0],[1703,0],[1597,1],[1919,6],[1992,0],[1787,0]]",0.732,44,False
2023-04-11,LY,"[[280,0],[520,3],[404,0],[282,0],[399,0],[397,6],[298,0]]",0.746,17,False
2023-04-11,MT,"[[670,0],[747,0],[834,0],[739,0],[900,0],[912,0],[968,0]]",0.915,54,False
2023-04-11,GI,"[[70,0],[68,0],[85,0],[80,0],[87,0],[83,0],[72,0]]",0,50,False
2023-04-11,AD,"[[205,0],[177,0],[171,0],[161,0],[139,0],[163,0],[156,0]]",0.884,50,False
2023-04-11,NP,"[[67,0],[71,0],[73,0],[79,0],[81,0],[34,0],[51,0]]",0.601,33,False
2023-04-11,IN,"[[65428,12],[66697,10],[65918,12],[64944,30],[61852,28],[60095,21],[63949,9]]",0.644,40,False
2023-04-11,MM,"[[1944,55],[1970,53],[1763,32],[1871,46],[1848,35],[2137,33],[2640,31]]",0.608,28,False
2023-04-11,HK,"[[2240,0],[2340,2],[2257,0],[2395,3],[2412,2],[2152,0],[2154,1]]",0.956,76,False
2023-04-11,MO,"[[590,0],[594,0],[605,0],[594,0],[574,0],[564,0],[575,1]]",0,50,False
2023-04-11,PH,"[[10197,0],[10128,14],[10503,0],[10842,7],[10839,0],[10381,1],[9969,1]]",0.71,33,False
2023-04-11,TW,"[[12916,0],[13714,3],[13579,0],[13043,0],[13037,0],[13448,2],[12680,1]]",0,68,False
2023-04-11,VN,"[[10843,3],[11363,0],[10574,1],[11013,1],[11961,0],[11569,0],[10780,0]]",0,50,False
2023-04-11,LA,"[[665,0],[756,0],[753,0],[818,1],[738,0],[752,0],[651,0]]",0,50,False
2023-04-11,TH,"[[12903,9],[13125,10],[13287,10],[13011,11],[13417,4],[13152,4],[12800,8]]",0.803,35,False
2023-04-11,OM,"[[7629,0],[7876,0],[8143,0],[8704,1],[8913,0],[8104,0],[8161,2]]",0.819,52,False
2023-04-11,AE,"[[10304,0],[10781,3],[10977,4],[11354,3],[11032,2],[10658,10],[9987,9]]",0.937,69,False
2023-04-11,CU,"[[5044,0],[5450,0],[4941,0],[5349,0],[6475,0],[7334,0],[5619,0]]",0.764,46,False
2023-04-11,BS,"[[18347,2],[17967,1],[16793,1],[18229,0],[23311,0],[22627,0],[18390,0]]",0.82,64,False
2023-04-11,BZ,"[[493,0],[496,0],[510,0],[577,0],[580,0],[634,0],[501,0]]",0.7,50,False
2023-04-11,HN,"[[1414,0],[1525,1],[1595,0],[1481,0],[1509,0],[1638,0],[1338,0]]",0.624,23,False
2023-04-11,GT,"[[657,1],[785,0],[760,0],[825,0],[811,0],[838,0],[750,0]]",0.629,25,False
2023-04-11,SV,"[[480,0],[629,0],[670,0],[672,0],[657,0],[699,0],[604,0]]",0.674,34,False
2023-04-11,NI,"[[1568,0],[2218,0],[2306,0],[2282,5],[2536,0],[2572,1],[2304,0]]",0.669,20,False
2023-04-11,KY,"[[1564,0],[1486,0],[1408,0],[1587,0],[1925,0],[1609,0],[1858,0]]",0,50,False
2023-04-11,JM,"[[95,0],[119,0],[131,0],[106,0],[148,0],[115,0],[116,0]]",0.706,44,False
2023-04-11,DO,"[[3755,0],[3753,0],[3765,0],[4348,1],[4983,0],[4399,0],[4649,0]]",0.766,30,False
2023-04-11,PR,"[[3513,0],[3325,2],[3312,0],[3561,0],[4527,0],[3709,2],[3292,0]]",0,50,False
2023-04-11,VI,"[[744,0],[514,0],[340,0],[557,0],[796,0],[726,1],[569,0]]",0,50,False
2023-04-11,AW,"[[638,0],[694,0],[630,0],[648,0],[734,0],[768,0],[700,0]]",0,50,False
2023-04-11,CW,"[[210,0],[207,0],[191,0],[227,0],[274,0],[219,0],[231,0]]",0,50,False
2023-04-11,BQ,"[[607,0],[799,0],[608,3],[655,2],[715,2],[616,0],[625,2]]",0,50,False
2023-04-11,VG,"[[75,0],[111,0],[96,0],[85,0],[186,0],[193,0],[144,0]]",0,50,False
2023-04-11,AI,"[[229,0],[243,0],[243,0],[221,0],[271,0],[207,0],[202,0]]",0,50,False
2023-04-11,AG,"[[314,0],[294,0],[296,1],[289,1],[406,2],[316,0],[337,0]]",0.826,50,False
2023-04-11,QA,"[[5906,0],[6163,0],[6410,0],[6381,1],[6363,1],[6209,4],[5198,0]]",0.875,63,False
2023-04-11,BH,"[[1329,0],[1446,1],[1472,0],[1379,1],[1429,0],[1361,0],[1208,0]]",0.888,42,False
2023-04-11,BB,"[[362,0],[381,0],[403,0],[399,0],[478,0],[457,0],[313,0]]",0.809,65,False
2023-04-11,GY,"[[232,0],[212,0],[227,0],[239,0],[256,0],[246,0],[214,0]]",0.742,39,False
2023-04-11,TT,"[[476,0],[486,0],[508,0],[500,0],[528,0],[493,0],[521,0]]",0.814,41,False
2023-04-11,MQ,"[[288,0],[242,0],[295,0],[280,0],[362,0],[266,1],[231,0]]",0,50,False
2023-04-11,DM,"[[339,2],[223,2],[211,2],[283,0],[347,2],[302,1],[246,0]]",0.74,55,False
2023-04-11,GP,"[[733,3],[603,3],[596,2],[630,0],[817,2],[710,0],[656,0]]",0,50,False
2023-04-11,LC,"[[174,0],[153,0],[170,0],[177,0],[212,0],[155,0],[148,0]]",0.725,56,False
2023-04-11,VC,"[[324,0],[324,0],[307,0],[336,0],[345,0],[372,0],[351,0]]",0.772,59,False
2023-04-11,KN,"[[227,2],[225,0],[158,2],[222,0],[256,0],[227,1],[163,0]]",0.838,50,False
2023-04-11,MS,"[[201,1],[144,0],[85,1],[159,0],[200,0],[164,0],[130,0]]",0,50,False
2023-04-11,GD,"[[479,0],[485,0],[475,0],[458,0],[543,0],[491,0],[542,0]]",0.793,53,False
2023-04-11,VE,"[[2311,0],[2537,0],[2331,3],[2197,0],[2382,1],[2058,0],[2445,1]]",0,50,False
2023-04-11,MV,"[[221,0],[197,0],[132,0],[157,0],[155,0],[112,0],[149,0]]",0.762,40,False
2023-04-11,LK,"[[645,0],[703,0],[653,0],[681,0],[700,1],[692,0],[724,0]]",0.78,37,False
2023-04-11,MY,"[[11132,6],[11403,13],[11910,8],[12671,3],[12633,4],[12785,18],[12061,19]]",0.807,48,False
2023-04-11,ID,"[[9304,1],[10115,22],[10697,7],[11359,4],[11697,0],[11389,22],[11239,5]]",0.713,38,False
2023-04-11,SG,"[[635,1],[604,1],[643,0],[658,0],[664,0],[662,0],[679,1]]",0.949,85,False
2023-04-11,KH,"[[450,0],[468,0],[510,0],[484,0],[524,0],[474,0],[415,0]]",0.6,23,False
2023-04-11,CO,"[[9247,2],[10450,11],[10893,18],[10774,14],[9576,3],[9878,0],[11013,1]]",0.758,39,False
2023-04-11,PA,"[[3124,1],[3155,2],[3125,0],[3588,0],[3530,1],[3430,3],[3355,1]]",0.82,36,False
2023-04-11,CR,"[[1366,0],[1467,0],[1494,0],[1554,0],[1588,0],[1688,3],[1430,0]]",0.806,58,False
2023-04-11,BN,"[[721,0],[667,0],[739,0],[840,0],[867,0],[791,0],[715,0]]",0,50,False
2023-04-11,CI,"[[623,0],[660,0],[814,0],[665,0],[721,0],[750,0],[653,0]]",0,50,False
2023-04-11,BR,"[[43342,49],[43601,47],[44897,31],[42930,19],[39032,25],[38814,4],[43625,16]]",0.76,38,False
2023-04-11,PE,"[[895,0],[790,0],[1086,0],[1065,0],[1933,0],[1753,1],[1522,1]]",0.762,36,False
2023-04-11,AU,"[[53134,19],[53015,3],[55320,13],[52448,15],[40886,8],[49969,5],[54354,11]]",0.946,73,False
2023-04-11,ZA,"[[3747,3],[3636,4],[3772,2],[3839,1],[3443,4],[3541,3],[3813,3]]",0.717,44,False
2023-04-11,UY,"[[863,0],[1057,0],[1009,0],[1097,0],[1038,0],[979,0],[1005,1]]",0.83,73,False
2023-04-11,AR,"[[1914,1],[2189,2],[2087,4],[1892,0],[1650,0],[1773,1],[1792,1]]",0.849,38,False
2023-04-11,CL,"[[288,0],[329,0],[312,0],[362,0],[289,0],[258,0],[304,0]]",0.86,67,False
2023-04-11,NZ,"[[6704,2],[6766,3],[7590,6],[7321,9],[6734,6],[7909,7],[7184,2]]",0.939,88,False
2023-04-18,NO,"[[11422,3],[12032,6],[12100,8],[11873,6],[8365,1],[11033,3],[11503,2]]",0.966,85,False
2023-04-18,FI,"[[2662,1],[2736,1],[2949,5],[2818,1],[2210,0],[2608,2],[2653,1]]",0.942,88,False
2023-04-18,RU,"[[27129,2278],[25985,1814],[26893,2054],[29415,1975],[29316,2265],[29096,2191],[25202,1585]]",0.821,29,False
2023-04-18,CA,"[[88447,7],[86325,14],[90587,8],[93319,11],[85164,11],[87887,15],[87047,13]]",0.935,74,False
2023-04-18,IS,"[[3341,0],[3608,0],[4908,0],[4014,0],[2360,0],[3442,0],[2828,0]]",0.959,74,False
2023-04-18,FO,"[[1165,0],[1739,0],[1766,0],[1688,0],[1054,0],[1813,0],[1157,1]]",0,50,False
2023-04-18,SE,"[[13031,3],[13643,0],[14033,2],[14141,4],[10856,7],[12907,1],[13496,5]]",0.952,85,False
2023-04-18,AX,"[[736,0],[743,0],[717,0],[721,0],[559,0],[685,0],[702,0]]",0,50,False
2023-04-18,LV,"[[1889,1],[2015,0],[2008,1],[2323,1],[2046,0],[2265,3],[2004,3]]",0.879,59,False
2023-04-18,EE,"[[1513,0],[1681,2],[1820,1],[2016,0],[1890,1],[1880,1],[1745,1]]",0.899,74,False
2023-04-18,GB,"[[53187,47],[54731,33],[57478,25],[55168,18],[50256,22],[55144,7],[54134,8]]",0,50,False
2023-04-18,DK,"[[7944,0],[7791,0],[8067,3],[7778,2],[6729,1],[7935,2],[8053,3]]",0.952,88,False
2023-04-18,US,"[[1136861,540],[1148749,656],[1190972,685],[1217236,613],[1050597,390],[1112743,343],[1074034,522]]",0,50,False
2023-04-18,KZ,"[[7683,51],[8081,62],[9282,47],[7817,45],[5850,43],[6312,45],[5866,37]]",0.802,37,False
2023-04-18,BY,"[[363,12],[430,5],[472,11],[506,20],[513,3],[463,7],[408,5]]",0.801,41,False
2023-04-18,IE,"[[16746,2],[16555,12],[17298,1],[17015,1],[16312,0],[16307,1],[16076,0]]",0.95,74,False
2023-04-18,FR,"[[106678,45],[106599,27],[110891,15],[115340,33],[111499,24],[112843,25],[111401,33]]",0.91,71,False
2023-04-18,ES,"[[76035,8],[75083,17],[79238,8],[80077,10],[86328,1],[83864,5],[76800,13]]",0.911,61,False
2023-04-18,JE,"[[284,0],[305,0],[299,0],[286,0],[289,0],[272,0],[287,0]]",0,50,False
2023-04-18,GG,"[[755,0],[615,0],[857,0],[816,0],[843,0],[784,0],[723,0]]",0,50,False
2023-04-18,PT,"[[19533,0],[19103,11],[19629,3],[19376,1],[21614,0],[19959,0],[18111,2]]",0.874,62,False
2023-04-18,BE,"[[11168,2],[12010,4],[11267,1],[11360,1],[11267,1],[11856,0],[10409,0]]",0.942,73,False
2023-04-18,IM,"[[1006,0],[941,0],[866,0],[989,0],[741,0],[764,0],[991,0]]",0,50,False
2023-04-18,NL,"[[14525,3],[15479,1],[15023,1],[15448,1],[14068,2],[14955,2],[14502,1]]",0.946,82,False
2023-04-18,PM,"[[1309,0],[1436,0],[1108,0],[980,0],[1180,0],[1122,0],[977,0]]",0,50,False
2023-04-18,SK,"[[3042,1],[3327,2],[3495,3],[3627,4],[3548,0],[3678,2],[3067,1]]",0.855,52,False
2023-04-18,CZ,"[[9050,0],[9716,13],[9378,0],[10320,2],[9522,8],[9591,2],[9023,1]]",0,50,False
2023-04-18,HU,"[[13698,1],[14181,0],[14117,7],[13782,5],[14496,4],[14808,9],[13469,1]]",0.851,43,False
2023-04-18,AT,"[[16531,3],[17125,3],[16807,2],[17195,7],[17952,4],[18067,6],[16655,2]]",0.926,74,False
2023-04-18,PL,"[[15270,11],[14813,3],[16770,16],[17035,15],[16903,11],[17060,14],[15646,15]]",0.881,56,False
2023-04-18,RO,"[[18777,181],[18610,141],[19505,143],[19021,127],[19953,125],[20762,136],[18560,174]]",0.827,45,False
2023-04-18,UA,"[[39,2],[32,0],[52,7],[47,2],[53,3],[62,4],[50,7]]",0.734,32,False
2023-04-18,SI,"[[2584,0],[2674,5],[2712,0],[2956,3],[3398,0],[3299,0],[2640,0]]",0.926,57,False
2023-04-18,IT,"[[52694,8],[53514,121],[55228,7],[56940,7],[57266,10],[58010,1],[56184,15]]",0.906,56,False
2023-04-18,HR,"[[10045,1],[9632,5],[10670,2],[11383,4],[12658,0],[11991,1],[10763,0]]",0.878,47,False
2023-04-18,RS,"[[8341,3],[9032,1],[8900,2],[9144,5],[9600,3],[9197,2],[8493,0]]",0.805,38,False
2023-04-18,BA,"[[5638,0],[5694,2],[5856,0],[6371,2],[7344,0],[6941,0],[6056,0]]",0.779,35,False
2023-04-18,DE,"[[73370,22],[78268,19],[73934,23],[77871,26],[74217,33],[76023,23],[72157,11]]",0.95,80,False
2023-04-18,MD,"[[27,2],[32,1],[34,1],[39,0],[31,0],[35,7],[29,2]]",0.763,36,False
2023-04-18,AL,"[[2466,0],[2227,0],[2633,0],[2794,1],[3601,0],[3314,0],[2643,0]]",0.789,35,False
2023-04-18,ME,"[[1868,0],[1694,0],[1928,0],[2010,2],[2531,0],[2330,0],[2004,0]]",0.844,46,False
2023-04-18,BG,"[[12958,423],[13490,332],[13632,307],[13853,336],[15171,411],[15456,449],[13141,423]]",0.799,42,False
2023-04-18,GR,"[[25182,1],[26182,4],[28620,1],[27852,2],[33003,2],[31376,5],[27996,0]]",0.893,49,False
2023-04-18,MK,"[[1848,0],[1844,0],[1881,0],[1972,0],[2362,0],[2247,0],[1935,0]]",0.765,39,False
2023-04-18,TR,"[[29823,1692],[31344,1594],[32218,1082],[34712,2013],[38824,2756],[41454,3058],[36973,2009]]",0.855,38,False
2023-04-18,LT,"[[1616,1],[1626,0],[1640,4],[1954,5],[1573,0],[1889,4],[1640,3]]",0.879,61,False
2023-04-18,CH,"[[8373,2],[8639,2],[8459,0],[9309,3],[9572,9],[9415,1],[8920,1]]",0.967,84,False
2023-04-18,LU,"[[1067,0],[1152,0],[1153,0],[1213,0],[1170,0],[1299,0],[1052,0]]",0.927,81,False
2023-04-18,MX,"[[24143,263],[23390,293],[24628,244],[25964,315],[25556,284],[27044,287],[28028,283]]",0.781,31,False
2023-04-18,BM,"[[380,0],[312,0],[426,0],[438,0],[478,0],[417,0],[486,0]]",0,50,False
2023-04-18,AM,"[[747,36],[703,31],[894,13],[913,65],[827,46],[867,71],[801,53]]",0.786,49,False
2023-04-18,IR,"[[14461,22],[14428,39],[14227,26],[14983,30],[14225,18],[15090,44],[13576,5]]",0,50,False
2023-04-18,AZ,"[[3242,17],[4770,36],[4958,8],[5344,6],[5255,2],[5111,186],[4601,97]]",0.76,30,False
2023-04-18,GE,"[[2072,15],[1898,28],[2029,23],[2167,23],[2115,29],[2078,61],[2016,61]]",0.814,55,False
2023-04-18,IQ,"[[8463,307],[5688,3],[5677,9],[5688,5],[5902,5],[6074,4],[5191,5]]",0.673,23,False
2023-04-18,KW,"[[2150,4],[2205,3],[2252,6],[2127,4],[2302,2],[2297,3],[1985,6]]",0.847,43,False
2023-04-18,SA,"[[15986,11],[16097,11],[18608,30],[17149,2],[17139,14],[16873,23],[16158,25]]",0.875,53,False
2023-04-18,SY,"[[330,42],[337,50],[340,54],[310,43],[301,61],[275,49],[242,34]]",0,50,False
2023-04-18,LB,"[[290,35],[321,54],[327,72],[333,58],[318,77],[333,66],[274,72]]",0.723,24,False
2023-04-18,JO,"[[1408,36],[1441,44],[1710,53],[1552,42],[1458,44],[1536,36],[1533,46]]",0.736,49,False
2023-04-18,CY,"[[4718,39],[5283,83],[5950,164],[5402,58],[5287,143],[5828,124],[5733,142]]",0.907,53,False
2023-04-18,PS,"[[472,20],[503,15],[653,47],[609,40],[561,39],[530,17],[583,36]]",0.716,50,False
2023-04-18,IL,"[[2203,67],[2429,93],[2953,143],[2551,70],[2262,112],[2583,62],[2628,78]]",0.915,59,False
